"Timestamp","NPS","NSAT","Version","Comments"
"12/29/2025, 2:51:40.649 AM","8","2.0","1.38.0","1) Allow resizing of multiple result sets or give us options such as having them automatically sized based on # of rows, up to a max height.  As it is, if you have 3 result sets with one row each and one result set with many rows, it wastes a lot of space an requires more attention. 2) When disconnecting and reconnecting to a database in the upper right corner, it used to be positioned so you didn't have to move the cursor to disconnect and then reconnect - now you have to move the mouse to reconnect.  Small, but it requires one to redirect attention off the work and put it on the UI, which is always a negative."
"12/29/2025, 12:44:19.192 AM","8","2.0","1.38.0","第一目标事先原来Azure Data Studio能做的功能。"
"12/28/2025, 9:35:42.629 PM","10","3.0","1.38.0",""
"12/28/2025, 2:05:10.55 PM","10","2.0","1.38.0","I would like to have a linked statement window with a results window."
"12/28/2025, 10:41:53.909 AM","10","3.0","1.38.0",""
"12/28/2025, 9:54:17.151 AM","7","2.0","1.38.0","* Being able to edit rows for normal sql queries * Being able to exit the code editor without losing all the non-saved queries (and without the editor being opened with others) * Better intelisense for writting sql scripts "
"12/27/2025, 8:00:55.572 PM","10","3.0","1.38.0",""
"12/27/2025, 12:31:40.769 PM","10","3.0","1.38.0","I feel, it needs improvement in the scehema designer tool for better diagram generation of the Entitities used and to have a clear visualization of the entity-relationships"
"12/27/2025, 12:23:25.52 PM","10","2.0","1.38.0","Add backup and restore database functionality. Clicking F5 to run a selected statement often gives an error message that there's no debugger installed. Add profiler as per the Azure Data Studio profiler."
"12/27/2025, 12:17:53.981 PM","4","1.0","1.38.0","it's not working some time"
"12/27/2025, 4:07:38.639 AM","6","2.0","1.38.0",""
"12/26/2025, 6:47:04.334 PM","10","2.0","1.38.0","Little more improvements for User Friendlyness"
"12/26/2025, 4:27:02.809 PM","10","3.0","1.38.0",""
"12/26/2025, 6:36:45.413 AM","6","2.0","1.38.0","The connection to the SQL Server on the server takes a very long time. Also, when multiple queries are run at once, results containing only a single row (with several fields) are overlaid with a scroll bar, and I cannot see the values."
"12/25/2025, 5:14:42.791 PM","10","2.0","1.38.0",""
"12/25/2025, 1:07:34.864 AM","7","2.0","1.38.0",""
"12/24/2025, 11:47:43.723 AM","5","1.0","1.38.0","1-sql server profiler 2-inline edit data "
"12/24/2025, 2:54:57.69 AM","10","3.0","1.38.0","very impresive work on this. Keep moving. You guys doing a great job"
"12/24/2025, 12:25:30.576 AM","4","2.0","1.38.0","時々、クエリが返って来なくなります。 この不具合を改善して欲しいです。"
"12/23/2025, 6:22:16.93 PM","7","2.0","1.38.0","More SSMS service functions"
"12/23/2025, 5:25:23.904 PM","10","3.0","1.38.0",""
"12/23/2025, 5:20:52.828 PM","10","2.0","1.38.0","Auto-complete is too aggressive. For example, if I type WHERE and then ENTER, it adds EXISTS."
"12/23/2025, 2:27:44.65 PM","10","3.0","1.38.0",""
"12/23/2025, 1:46:44.69 PM","8","2.0","1.38.0",""
"12/23/2025, 1:45:34.702 PM","10","2.0","1.38.0",""
"12/23/2025, 1:37:03.257 PM","5","1.0","1.38.0","The tool seems laggy in VS Code vs Azure Data Studio on a whole. It needs feature parity with Azure Data Studio - things like being able to restore a backup using the GUI, clearing the Query Messages \ Results when switching between open query windows (results from query a are still visible when you switch to query b as an example), pressing <CMD> <N> while a database is highighted should open a new query window connected to *that* database server & database (just like right-clicking and selecting new query does). Right now the keyboard shortcut doesn't connect to anything. Saving a query window should not reset the SqlCmd mode (right now, if you set SqlCmd to ON, make a quick edit and save the file SqlCmd mode reverts to OFF). I maintain about 50 databases across a few Elastic Pools in Azure. When we deploy an update, we do so manually (I have trust issues)... our workflow is build our db project, compare the dacpac to the target db, generate the script, save it to git and eventually execute the script. When I go to execute the script, I'll usually open 5-6 at a time, connect to the target db, execute the script, move to the next script, repeat the process... Eventually VS Code (or the extension - I don't know which) runs into a problem connecting to the server, which means that I need to close VS Code and restart it to be able to carry on. This is annoying to say the least, and something I never experienced with Azure Data Studio."
"12/23/2025, 10:07:44.462 AM","5","1.0","1.38.0","Make more similar to Azure Data Studio"
"12/23/2025, 9:55:00.9 AM","9","3.0","1.38.0",""
"12/23/2025, 7:59:13.771 AM","9","3.0","1.38.0","more SSMS functionality like the SQL jobs and integration services"
"12/23/2025, 7:49:41.011 AM","9","2.0","1.38.0",""
"12/23/2025, 5:49:53.389 AM","10","3.0","1.38.0",""
"12/22/2025, 7:59:36.671 PM","10","3.0","1.38.0",""
"12/22/2025, 6:58:52.521 PM","10","3.0","1.38.0","Please continue dev! I was a die hard ADS user and was sad to see it retired, but MSSQL has 1000% replaced my need for ADS. I would love now to see additional DBMS functionality added in a simple, clean and NOT over cooked way"
"12/22/2025, 6:02:01.594 PM","7","2.0","1.38.0",""
"12/22/2025, 3:08:34.26 PM","5","1.0","1.38.0","If Azure Data Studio is going away, the features need to match in VS Code. I need the ability to import flat files, mostly CSVs, but still can't do it yet."
"12/22/2025, 2:17:09.264 PM","10","3.0","1.38.0","En resultados de la consulta, al seleccionar una columna que se visualice la suma y el conteo"
"12/22/2025, 2:16:11.017 PM","7","2.0","1.38.0","My particular auth (Entra) causes me to have to reauth just about every action.  This is a real detraction and lots of friction.  This is not present in SQL Studio or in Azure Data studio"
"12/22/2025, 1:28:45.038 PM","10","3.0","1.38.0","On my chromebook, I'm unable to copy because it doesn't have the xsel library installed."
"12/22/2025, 12:57:36.453 PM","10","3.0","1.38.0","Add the capability to set default connection profile on a per-file or <REDACTED: user-file-path> <REDACTED: user-file-path> basis. Add the capability to specify custom order for connection profiles. I work with two databases, mostly in production, and find myself not infrequently selecting the wrong connection profile."
"12/22/2025, 12:48:20.588 PM","8","2.0","1.38.0","Overall stability, especially in connecting to SQL servers and running queries. Tabs might sometimes cause conflicts"
"12/22/2025, 12:13:04.383 PM","8","2.0","1.38.0",""
"12/22/2025, 11:43:06.99 AM","9","2.0","1.38.0",""
"12/22/2025, 11:15:10.075 AM","9","3.0","1.38.0",""
"12/22/2025, 8:42:59.924 AM","9","3.0","1.38.0",""
"12/22/2025, 7:19:51.901 AM","9","3.0","1.38.0","A way of doing a detailed search for columns, attributes etc in different tables. (This might be a feature, but have not found it)"
"12/22/2025, 4:50:03.901 AM","8","2.0","1.38.0",""
"12/22/2025, 1:17:07.412 AM","3","1.0","1.38.0","我想要可以直接編輯資料，如同SSMS或Azure data studio那樣的操作"
"12/21/2025, 3:07:21.181 PM","3","0.0","1.38.0","I miss Azure Data Studio capabilities. I don't feel like moving to vs code is a good choice."
"12/20/2025, 11:04:44.969 AM","6","2.0","1.38.0",""
"12/20/2025, 1:02:00.268 AM","8","1.0","1.38.0","Consistent menu options with SSMS. Faster keyboard-driven navigation when scrolling through tables, views, searching, and needing to run queries."
"12/19/2025, 9:22:55.647 PM","8","2.0","1.38.0","The extension somethimes doesn´t show the result correctly in the grid and also some notifications don´t dissapear from the ui but all the other things are perfect. I think the desicion you made about left Azure Studio and give more support to this extension was correct."
"12/19/2025, 9:02:32.386 PM","8","2.0","1.38.0","bind run query to F5 on install."
"12/19/2025, 7:38:12.217 PM","7","2.0","1.38.0","I'd like to have a results pane (Query Results, Output, Problems, etc) for each query file. That would make comparing the output of multiple queries much easier."
